NUM_ART;week_of_year;year_of_calendar;QTE_VTE
62183023;52;2019;8.0
62594840;2;2018;1.0
62594840;4;2018;-1.0
62594840;16;2019;0.0
62594840;29;2017;1.0
62594840;31;2018;0.0
62594840;34;2017;-1.0
62594840;47;2018;1.0
62594840;50;2018;-1.0
63931931;0;2018;0.0
63931931;0;2019;3.0
63931931;0;2020;2.0
63931931;1;2017;2.0
63931931;1;2018;1.0
63931931;1;2019;4.0
63931931;2;2017;0.0
63931931;2;2018;2.0
63931931;2;2019;3.0
63931931;3;2018;3.0
63931931;3;2019;2.0
63931931;4;2017;6.0
63931931;4;2018;2.0
63931931;4;2019;4.0
63931931;5;2017;2.0
63931931;5;2018;2.0
63931931;5;2019;3.0
63931931;6;2017;2.0
63931931;6;2019;4.0
63931931;7;2017;2.0
63931931;7;2018;4.0
63931931;7;2019;2.0
63931931;8;2017;1.0
63931931;8;2018;1.0
63931931;8;2019;1.0
63931931;9;2018;2.0
63931931;9;2019;0.0
63931931;10;2017;3.0
63931931;10;2018;2.0
63931931;10;2019;2.0
63931931;11;2017;2.0
63931931;11;2018;7.0
63931931;11;2019;4.0
63931931;12;2017;4.0
63931931;12;2018;4.0
63931931;12;2019;7.0
63931931;13;2017;3.0
63931931;13;2018;2.0
63931931;13;2019;4.0
63931931;14;2017;1.0
63931931;14;2018;10.0
63931931;14;2019;4.0
63931931;15;2017;2.0
63931931;15;2018;2.0
63931931;15;2019;3.0
63931931;16;2017;1.0
63931931;16;2018;2.0
63931931;16;2019;4.0
63931931;17;2017;1.0
63931931;17;2018;3.0
63931931;17;2019;3.0
63931931;18;2017;2.0
63931931;18;2018;6.0
63931931;18;2019;1.0
63931931;19;2017;5.0
63931931;19;2018;2.0
63931931;19;2019;5.0
63931931;20;2017;5.0
63931931;20;2018;5.0
63931931;20;2019;4.0
63931931;21;2017;3.0
63931931;21;2018;5.0
63931931;21;2019;6.0
63931931;22;2017;5.0
63931931;22;2018;4.0
63931931;22;2019;2.0
63931931;23;2017;3.0
63931931;23;2018;1.0
63931931;23;2019;6.0
63931931;24;2017;2.0
63931931;24;2018;3.0
63931931;24;2019;-1.0
63931931;25;2018;2.0
63931931;25;2019;4.0
63931931;26;2016;2.0
63931931;26;2017;3.0
63931931;26;2018;2.0
63931931;26;2019;5.0
63931931;27;2016;1.0
63931931;27;2017;2.0
63931931;27;2018;2.0
63931931;27;2019;11.0
63931931;28;2017;1.0
63931931;28;2018;4.0
63931931;28;2019;4.0
63931931;29;2016;3.0
63931931;29;2017;4.0
63931931;29;2018;4.0
63931931;29;2019;1.0
63931931;30;2016;1.0
63931931;30;2017;1.0
63931931;30;2018;2.0
63931931;30;2019;3.0
63931931;31;2016;1.0
63931931;31;2017;1.0
63931931;31;2018;3.0
63931931;31;2019;4.0
63931931;32;2016;1.0
63931931;32;2017;2.0
63931931;32;2018;2.0
63931931;32;2019;4.0
63931931;33;2017;3.0
63931931;33;2018;1.0
63931931;33;2019;2.0
63931931;34;2016;2.0
63931931;34;2017;4.0
63931931;34;2018;1.0
63931931;34;2019;2.0
63931931;35;2016;5.0
63931931;35;2017;4.0
63931931;35;2018;3.0
63931931;35;2019;4.0
63931931;36;2016;1.0
63931931;36;2017;1.0
63931931;36;2018;2.0
63931931;36;2019;7.0
63931931;37;2016;3.0
63931931;37;2017;2.0
63931931;37;2018;3.0
63931931;37;2019;3.0
63931931;38;2016;4.0
63931931;38;2017;3.0
63931931;38;2018;3.0
63931931;38;2019;2.0
63931931;39;2016;0.0
63931931;39;2017;2.0
63931931;39;2018;4.0
63931931;39;2019;5.0
63931931;40;2016;4.0
63931931;40;2017;5.0
63931931;40;2018;3.0
63931931;40;2019;2.0
63931931;41;2016;2.0
63931931;41;2017;3.0
63931931;41;2018;2.0
63931931;41;2019;6.0
63931931;42;2016;2.0
63931931;42;2017;1.0
63931931;42;2018;4.0
63931931;42;2019;3.0
63931931;43;2016;1.0
63931931;43;2017;4.0
63931931;43;2018;5.0
63931931;43;2019;8.0
63931931;44;2016;1.0
63931931;44;2017;3.0
63931931;44;2018;6.0
63931931;44;2019;0.0
63931931;45;2016;3.0
63931931;45;2017;3.0
63931931;45;2018;4.0
63931931;45;2019;10.0
63931931;46;2016;5.0
63931931;46;2017;1.0
63931931;46;2018;1.0
63931931;46;2019;4.0
63931931;47;2016;4.0
63931931;47;2017;2.0
63931931;47;2018;3.0
63931931;47;2019;1.0
63931931;48;2016;5.0
63931931;48;2017;3.0
63931931;48;2018;3.0
63931931;48;2019;3.0
63931931;49;2016;-1.0
63931931;49;2017;2.0
63931931;49;2018;4.0
63931931;49;2019;4.0
63931931;50;2016;3.0
63931931;50;2017;4.0
63931931;50;2018;7.0
63931931;50;2019;1.0
63931931;51;2016;2.0
63931931;51;2017;1.0
63931931;51;2018;1.0
63931931;51;2019;2.0
63931931;52;2016;3.0
63931931;52;2017;3.0
63931931;52;2018;1.0
63931931;52;2019;1.0
63932421;1;2017;2.0
63932421;2;2017;8.0
63932421;3;2017;2.0
63932421;4;2017;5.0
63932421;5;2017;1.0
63932421;7;2017;1.0
63932421;9;2017;1.0
63932421;10;2019;1.0
63932421;15;2017;1.0
63932421;16;2017;1.0
63932421;18;2017;1.0
63932421;20;2017;1.0
63932421;26;2016;4.0
63932421;27;2016;6.0
63932421;28;2016;6.0
63932421;29;2016;4.0
63932421;30;2016;4.0
63932421;30;2017;1.0
63932421;31;2016;3.0
63932421;31;2017;1.0
63932421;33;2016;1.0
63932421;34;2016;5.0
63932421;35;2016;4.0
63932421;36;2016;3.0
63932421;37;2016;2.0
63932421;38;2016;7.0
63932421;38;2017;-1.0
63932421;39;2016;8.0
63932421;40;2016;9.0
63932421;41;2016;4.0
63932421;42;2016;1.0
63932421;43;2016;5.0
63932421;44;2016;4.0
63932421;45;2016;5.0
63932421;46;2016;2.0
63932421;47;2016;3.0
63932421;48;2016;2.0
63932421;49;2016;3.0
63932421;51;2016;0.0
63932421;52;2016;2.0
64133391;0;2018;40.0
64133391;0;2019;29.0
64133391;0;2020;21.0
64133391;1;2017;11.0
64133391;1;2018;35.0
64133391;1;2019;36.0
64133391;1;2020;5.0
64133391;2;2017;20.0
64133391;2;2018;37.0
64133391;2;2019;53.0
64133391;3;2017;14.0
64133391;3;2018;37.0
64133391;3;2019;46.0
64133391;4;2017;16.0
64133391;4;2018;36.0
64133391;4;2019;58.0
64133391;5;2017;16.0
64133391;5;2018;43.0
64133391;5;2019;44.0
64133391;6;2017;12.0
64133391;6;2018;25.0
64133391;6;2019;52.0
64133391;7;2017;23.0
64133391;7;2018;41.0
64133391;7;2019;55.0
64133391;8;2017;20.0
64133391;8;2018;34.0
64133391;8;2019;47.0
64133391;9;2017;23.0
64133391;9;2018;40.0
64133391;9;2019;59.0
64133391;10;2017;13.0
64133391;10;2018;44.0
64133391;10;2019;51.0
64133391;11;2017;10.0
64133391;11;2018;36.0
64133391;11;2019;58.0
64133391;12;2017;13.0
64133391;12;2018;39.0
64133391;12;2019;54.0
64133391;13;2017;12.0
64133391;13;2018;39.0
64133391;13;2019;61.0
64133391;14;2017;17.0
64133391;14;2018;42.0
64133391;14;2019;52.0
64133391;15;2017;14.0
64133391;15;2018;36.0
64133391;15;2019;62.0
64133391;16;2017;19.0
64133391;16;2018;50.0
64133391;16;2019;47.0
64133391;17;2017;18.0
64133391;17;2018;46.0
64133391;17;2019;48.0
64133391;18;2017;10.0
64133391;18;2018;50.0
64133391;18;2019;53.0
64133391;19;2017;24.0
64133391;19;2018;27.0
64133391;19;2019;50.0
64133391;20;2017;20.0
64133391;20;2018;46.0
64133391;20;2019;46.0
64133391;21;2017;23.0
64133391;21;2018;54.0
64133391;21;2019;53.0
64133391;22;2017;22.0
64133391;22;2018;37.0
64133391;22;2019;38.0
64133391;23;2017;26.0
64133391;23;2018;63.0
64133391;23;2019;51.0
64133391;24;2017;23.0
64133391;24;2018;41.0
64133391;24;2019;42.0
64133391;25;2017;24.0
64133391;25;2018;31.0
64133391;25;2019;43.0
64133391;26;2016;10.0
64133391;26;2017;25.0
64133391;26;2018;36.0
64133391;26;2019;39.0
64133391;27;2016;25.0
64133391;27;2017;24.0
64133391;27;2018;35.0
64133391;27;2019;45.0
64133391;28;2016;31.0
64133391;28;2017;32.0
64133391;28;2018;38.0
64133391;28;2019;51.0
64133391;29;2016;28.0
64133391;29;2017;24.0
64133391;29;2018;40.0
64133391;29;2019;36.0
64133391;30;2016;17.0
64133391;30;2017;18.0
64133391;30;2018;41.0
64133391;30;2019;46.0
64133391;31;2016;16.0
64133391;31;2017;24.0
64133391;31;2018;46.0
64133391;31;2019;52.0
64133391;32;2016;31.0
64133391;32;2017;29.0
64133391;32;2018;64.0
64133391;32;2019;58.0
64133391;33;2016;25.0
64133391;33;2017;24.0
64133391;33;2018;41.0
64133391;33;2019;43.0
64133391;34;2016;19.0
64133391;34;2017;23.0
64133391;34;2018;48.0
64133391;34;2019;38.0
64133391;35;2016;28.0
64133391;35;2017;29.0
64133391;35;2018;48.0
64133391;35;2019;52.0
64133391;36;2016;24.0
64133391;36;2017;16.0
64133391;36;2018;38.0
64133391;36;2019;44.0
64133391;37;2016;30.0
64133391;37;2017;15.0
64133391;37;2018;44.0
64133391;37;2019;48.0
64133391;38;2016;25.0
64133391;38;2017;27.0
64133391;38;2018;35.0
64133391;38;2019;41.0
64133391;39;2016;31.0
64133391;39;2017;30.0
64133391;39;2018;42.0
64133391;39;2019;46.0
64133391;40;2016;29.0
64133391;40;2017;38.0
64133391;40;2018;39.0
64133391;40;2019;51.0
64133391;41;2016;29.0
64133391;41;2017;32.0
64133391;41;2018;42.0
64133391;41;2019;55.0
64133391;42;2016;23.0
64133391;42;2017;38.0
64133391;42;2018;46.0
64133391;42;2019;40.0
64133391;43;2016;33.0
64133391;43;2017;30.0
64133391;43;2018;71.0
64133391;43;2019;44.0
64133391;44;2016;28.0
64133391;44;2017;31.0
64133391;44;2018;35.0
64133391;44;2019;36.0
64133391;45;2016;41.0
64133391;45;2017;42.0
64133391;45;2018;38.0
64133391;45;2019;57.0
64133391;46;2016;31.0
64133391;46;2017;40.0
64133391;46;2018;55.0
64133391;46;2019;54.0
64133391;47;2016;33.0
64133391;47;2017;52.0
64133391;47;2018;58.0
64133391;47;2019;51.0
64133391;48;2016;38.0
64133391;48;2017;48.0
64133391;48;2018;65.0
64133391;48;2019;62.0
64133391;49;2016;38.0
64133391;49;2017;49.0
64133391;49;2018;83.0
64133391;49;2019;63.0
64133391;50;2016;41.0
64133391;50;2017;56.0
64133391;50;2018;88.0
64133391;50;2019;64.0
64133391;51;2016;29.0
64133391;51;2017;64.0
64133391;51;2018;50.0
64133391;51;2019;55.0
64133391;52;2016;16.0
64133391;52;2017;40.0
64133391;52;2018;13.0
64133391;52;2019;11.0
64133804;0;2018;1.0
64133804;0;2019;2.0
64133804;1;2017;3.0
64133804;1;2018;1.0
64133804;1;2019;4.0
64133804;2;2017;5.0
64133804;2;2019;6.0
64133804;3;2017;1.0
64133804;3;2018;6.0
64133804;3;2019;3.0
64133804;4;2017;1.0
64133804;4;2018;7.0
64133804;4;2019;3.0
64133804;5;2018;1.0
64133804;5;2019;1.0
64133804;6;2017;1.0
64133804;6;2018;1.0
64133804;6;2019;3.0
64133804;7;2018;6.0
64133804;7;2019;3.0
64133804;8;2017;1.0
64133804;8;2018;3.0
64133804;8;2019;4.0
64133804;9;2017;2.0
64133804;9;2018;6.0
64133804;9;2019;6.0
64133804;10;2017;1.0
64133804;10;2018;0.0
64133804;10;2019;3.0
64133804;11;2017;1.0
64133804;11;2018;1.0
64133804;11;2019;4.0
64133804;12;2017;1.0
64133804;12;2018;4.0
64133804;12;2019;3.0
64133804;13;2018;2.0
64133804;13;2019;6.0
64133804;14;2017;1.0
64133804;14;2019;1.0
64133804;15;2017;2.0
64133804;15;2018;4.0
64133804;15;2019;2.0
64133804;16;2017;2.0
64133804;16;2018;4.0
64133804;16;2019;1.0
64133804;17;2017;3.0
64133804;17;2018;2.0
64133804;17;2019;6.0
64133804;18;2017;1.0
64133804;18;2018;6.0
64133804;18;2019;4.0
64133804;19;2017;2.0
64133804;19;2018;0.0
64133804;19;2019;1.0
64133804;20;2017;3.0
64133804;20;2019;3.0
64133804;21;2018;6.0
64133804;21;2019;3.0
64133804;22;2017;1.0
64133804;22;2018;1.0
64133804;22;2019;7.0
64133804;23;2018;3.0
64133804;23;2019;3.0
64133804;24;2017;3.0
64133804;24;2018;1.0
64133804;24;2019;5.0
64133804;25;2017;5.0
64133804;25;2018;5.0
64133804;25;2019;5.0
64133804;26;2016;1.0
64133804;26;2017;0.0
64133804;26;2018;3.0
64133804;26;2019;1.0
64133804;27;2016;2.0
64133804;27;2017;2.0
64133804;27;2018;1.0
64133804;27;2019;2.0
64133804;28;2017;1.0
64133804;28;2018;2.0
64133804;28;2019;3.0
64133804;29;2017;2.0
64133804;29;2018;6.0
64133804;29;2019;5.0
64133804;30;2016;5.0
64133804;30;2017;1.0
64133804;30;2018;3.0
64133804;30;2019;3.0
64133804;31;2017;2.0
64133804;31;2018;1.0
64133804;31;2019;2.0
64133804;32;2017;2.0
64133804;32;2018;2.0
64133804;32;2019;4.0
64133804;33;2016;1.0
64133804;33;2017;5.0
64133804;33;2018;3.0
64133804;33;2019;6.0
64133804;34;2016;2.0
64133804;34;2017;3.0
64133804;34;2018;5.0
64133804;34;2019;4.0
64133804;35;2016;3.0
64133804;35;2017;2.0
64133804;35;2018;3.0
64133804;35;2019;1.0
64133804;36;2016;2.0
64133804;36;2017;2.0
64133804;36;2018;2.0
64133804;36;2019;5.0
64133804;37;2016;-1.0
64133804;37;2017;4.0
64133804;37;2018;4.0
64133804;37;2019;4.0
64133804;38;2016;0.0
64133804;38;2017;1.0
64133804;38;2019;3.0
64133804;39;2016;1.0
64133804;39;2017;2.0
64133804;39;2018;4.0
64133804;39;2019;11.0
64133804;40;2016;1.0
64133804;40;2017;0.0
64133804;40;2018;5.0
64133804;40;2019;0.0
64133804;41;2016;1.0
64133804;41;2018;2.0
64133804;41;2019;1.0
64133804;42;2016;2.0
64133804;42;2017;0.0
64133804;42;2018;3.0
64133804;42;2019;5.0
64133804;43;2017;1.0
64133804;43;2018;2.0
64133804;43;2019;7.0
64133804;44;2016;1.0
64133804;44;2018;5.0
64133804;44;2019;2.0
64133804;45;2016;2.0
64133804;45;2017;1.0
64133804;45;2019;4.0
64133804;46;2016;4.0
64133804;46;2017;7.0
64133804;46;2018;4.0
64133804;46;2019;2.0
64133804;47;2016;2.0
64133804;47;2018;2.0
64133804;47;2019;4.0
64133804;48;2016;1.0
64133804;48;2017;3.0
64133804;48;2019;1.0
64133804;49;2016;2.0
64133804;49;2017;0.0
64133804;49;2018;4.0
64133804;49;2019;5.0
64133804;50;2016;3.0
64133804;50;2017;6.0
64133804;50;2018;3.0
64133804;50;2019;4.0
64133804;51;2016;2.0
64133804;51;2017;2.0
64133804;51;2018;3.0
64133804;52;2016;1.0
64133804;52;2017;2.0
64937481;0;2018;7.0
64937481;0;2019;7.0
64937481;0;2020;6.0
64937481;1;2017;4.0
64937481;1;2018;6.0
64937481;1;2019;8.0
64937481;1;2020;2.0
64937481;2;2017;4.0
64937481;2;2018;10.0
64937481;2;2019;7.0
64937481;3;2017;3.0
64937481;3;2018;15.0
64937481;3;2019;5.0
64937481;4;2017;3.0
64937481;4;2018;8.0
64937481;4;2019;8.0
64937481;5;2017;3.0
64937481;5;2018;9.0
64937481;5;2019;7.0
64937481;6;2017;6.0
64937481;6;2018;8.0
64937481;6;2019;14.0
64937481;7;2017;3.0
64937481;7;2018;6.0
64937481;7;2019;16.0
64937481;8;2017;5.0
64937481;8;2018;6.0
64937481;8;2019;16.0
64937481;9;2017;6.0
64937481;9;2018;8.0
64937481;9;2019;11.0
64937481;10;2017;6.0
64937481;10;2018;15.0
64937481;10;2019;10.0
64937481;11;2017;2.0
64937481;11;2018;13.0
64937481;11;2019;11.0
64937481;12;2017;6.0
64937481;12;2018;10.0
64937481;12;2019;17.0
64937481;13;2017;6.0
64937481;13;2018;3.0
64937481;13;2019;18.0
64937481;14;2017;3.0
64937481;14;2018;12.0
64937481;14;2019;15.0
64937481;15;2017;4.0
64937481;15;2018;9.0
64937481;15;2019;11.0
64937481;16;2017;2.0
64937481;16;2018;11.0
64937481;16;2019;10.0
64937481;17;2017;3.0
64937481;17;2018;6.0
64937481;17;2019;13.0
64937481;18;2017;3.0
64937481;18;2018;10.0
64937481;18;2019;18.0
64937481;19;2017;8.0
64937481;19;2018;4.0
64937481;19;2019;12.0
64937481;20;2017;10.0
64937481;20;2018;7.0
64937481;20;2019;3.0
64937481;21;2017;8.0
64937481;21;2018;11.0
64937481;21;2019;11.0
64937481;22;2017;4.0
64937481;22;2018;10.0
64937481;22;2019;9.0
64937481;23;2017;9.0
64937481;23;2018;7.0
64937481;23;2019;9.0
64937481;24;2017;10.0
64937481;24;2018;4.0
64937481;24;2019;12.0
64937481;25;2017;9.0
64937481;25;2018;10.0
64937481;25;2019;9.0
64937481;26;2017;14.0
64937481;26;2018;6.0
64937481;26;2019;9.0
64937481;27;2016;2.0
64937481;27;2017;15.0
64937481;27;2018;9.0
64937481;27;2019;5.0
64937481;28;2016;4.0
64937481;28;2017;9.0
64937481;28;2018;6.0
64937481;28;2019;8.0
64937481;29;2016;1.0
64937481;29;2017;6.0
64937481;29;2018;13.0
64937481;29;2019;10.0
64937481;30;2016;1.0
64937481;30;2017;6.0
64937481;30;2018;9.0
64937481;30;2019;9.0
64937481;31;2016;1.0
64937481;31;2017;14.0
64937481;31;2018;10.0
64937481;31;2019;8.0
64937481;32;2016;3.0
64937481;32;2017;16.0
64937481;32;2018;9.0
64937481;32;2019;5.0
64937481;33;2016;1.0
64937481;33;2017;16.0
64937481;33;2018;4.0
64937481;33;2019;4.0
64937481;34;2016;5.0
64937481;34;2017;4.0
64937481;34;2018;3.0
64937481;34;2019;9.0
64937481;35;2016;2.0
64937481;35;2017;9.0
64937481;35;2018;6.0
64937481;35;2019;7.0
64937481;36;2016;3.0
64937481;36;2017;10.0
64937481;36;2018;2.0
64937481;36;2019;3.0
64937481;37;2016;0.0
64937481;37;2017;5.0
64937481;37;2018;1.0
64937481;37;2019;2.0
64937481;38;2016;3.0
64937481;38;2017;5.0
64937481;38;2018;6.0
64937481;38;2019;4.0
64937481;39;2016;3.0
64937481;39;2017;8.0
64937481;39;2018;8.0
64937481;39;2019;3.0
64937481;40;2016;6.0
64937481;40;2017;4.0
64937481;40;2018;5.0
64937481;40;2019;7.0
64937481;41;2016;3.0
64937481;41;2017;9.0
64937481;41;2018;4.0
64937481;41;2019;3.0
64937481;42;2016;4.0
64937481;42;2017;8.0
64937481;42;2018;2.0
64937481;42;2019;2.0
64937481;43;2016;6.0
64937481;43;2017;6.0
64937481;43;2018;8.0
64937481;43;2019;7.0
64937481;44;2016;2.0
64937481;44;2017;11.0
64937481;44;2018;2.0
64937481;44;2019;2.0
64937481;45;2016;9.0
64937481;45;2017;6.0
64937481;45;2019;7.0
64937481;46;2016;2.0
64937481;46;2017;3.0
64937481;46;2018;6.0
64937481;46;2019;3.0
64937481;47;2016;3.0
64937481;47;2017;9.0
64937481;47;2019;12.0
64937481;48;2016;4.0
64937481;48;2017;12.0
64937481;48;2018;7.0
64937481;48;2019;18.0
64937481;49;2016;8.0
64937481;49;2017;13.0
64937481;49;2018;7.0
64937481;49;2019;24.0
64937481;50;2016;3.0
64937481;50;2017;8.0
64937481;50;2018;4.0
64937481;50;2019;24.0
64937481;51;2016;3.0
64937481;51;2017;8.0
64937481;51;2018;4.0
64937481;51;2019;23.0
64937481;52;2016;3.0
64937481;52;2017;8.0
64937481;52;2018;1.0
64937481;52;2019;5.0
65069683;3;2017;1.0
65069683;6;2017;1.0
65069683;26;2016;1.0
65069683;27;2016;2.0
65069683;34;2016;1.0
65069683;35;2016;1.0
65069683;38;2016;1.0
65699032;1;2017;6.0
65699032;1;2018;3.0
65699032;2;2017;18.0
65699032;2;2018;1.0
65699032;3;2017;17.0
65699032;3;2018;1.0
65699032;4;2017;8.0
65699032;4;2018;1.0
65699032;5;2017;7.0
65699032;6;2017;11.0
65699032;6;2018;1.0
65699032;7;2017;8.0
65699032;8;2017;12.0
65699032;9;2017;5.0
65699032;10;2017;2.0
65699032;11;2017;5.0
65699032;13;2017;2.0
65699032;14;2017;3.0
65699032;15;2017;1.0
65699032;16;2017;2.0
65699032;17;2017;3.0
65699032;19;2017;0.0
65699032;20;2017;2.0
65699032;21;2017;6.0
65699032;22;2017;4.0
65699032;23;2017;3.0
65699032;24;2017;3.0
65699032;25;2017;1.0
65699032;26;2016;2.0
65699032;26;2017;15.0
65699032;27;2016;12.0
65699032;27;2017;2.0
65699032;28;2016;17.0
65699032;28;2017;3.0
65699032;29;2016;11.0
65699032;29;2017;4.0
65699032;30;2016;11.0
65699032;30;2017;2.0
65699032;31;2016;7.0
65699032;31;2017;1.0
65699032;32;2016;4.0
65699032;32;2017;3.0
65699032;33;2016;6.0
65699032;33;2017;1.0
65699032;34;2016;11.0
65699032;34;2017;1.0
65699032;35;2016;20.0
65699032;35;2017;1.0
65699032;36;2016;8.0
65699032;36;2017;1.0
65699032;36;2018;1.0
65699032;37;2016;7.0
65699032;37;2017;3.0
65699032;38;2016;4.0
65699032;38;2017;1.0
65699032;39;2016;7.0
65699032;39;2017;1.0
65699032;40;2016;6.0
65699032;40;2017;1.0
65699032;41;2016;5.0
65699032;42;2016;3.0
65699032;42;2017;1.0
65699032;43;2016;1.0
65699032;44;2016;4.0
65699032;45;2016;5.0
65699032;45;2017;1.0
65699032;46;2016;6.0
65699032;47;2016;1.0
65699032;47;2019;0.0
65699032;48;2016;4.0
65699032;48;2017;1.0
65699032;48;2019;1.0
65699032;49;2016;6.0
65699032;50;2016;4.0
65699032;50;2017;1.0
65699032;51;2016;13.0
65699032;52;2016;6.0
65699032;52;2017;1.0
65742852;0;2018;53.0
65742852;0;2019;41.0
65742852;0;2020;104.0
65742852;1;2017;77.0
65742852;1;2018;71.0
65742852;1;2019;62.0
65742852;1;2020;33.0
65742852;2;2017;83.0
65742852;2;2018;71.0
65742852;2;2019;103.0
65742852;3;2017;56.0
65742852;3;2018;70.0
65742852;3;2019;73.0
65742852;4;2017;74.0
65742852;4;2018;90.0
65742852;4;2019;79.0
65742852;5;2017;57.0
65742852;5;2018;77.0
65742852;5;2019;113.0
65742852;6;2017;72.0
65742852;6;2018;70.0
65742852;6;2019;100.0
65742852;7;2017;75.0
65742852;7;2018;80.0
65742852;7;2019;123.0
65742852;8;2017;98.0
65742852;8;2018;87.0
65742852;8;2019;111.0
65742852;9;2017;70.0
65742852;9;2018;97.0
65742852;9;2019;128.0
65742852;10;2017;71.0
65742852;10;2018;88.0
65742852;10;2019;125.0
65742852;11;2017;56.0
65742852;11;2018;55.0
65742852;11;2019;126.0
65742852;12;2017;51.0
65742852;12;2018;53.0
65742852;12;2019;149.0
65742852;13;2017;62.0
65742852;13;2018;86.0
65742852;13;2019;111.0
65742852;14;2017;64.0
65742852;14;2018;95.0
65742852;14;2019;123.0
65742852;15;2017;53.0
65742852;15;2018;105.0
65742852;15;2019;124.0
65742852;16;2017;85.0
65742852;16;2018;94.0
65742852;16;2019;132.0
65742852;17;2017;69.0
65742852;17;2018;124.0
65742852;17;2019;134.0
65742852;18;2017;97.0
65742852;18;2018;138.0
65742852;18;2019;173.0
65742852;19;2017;85.0
65742852;19;2018;111.0
65742852;19;2019;143.0
65742852;20;2017;91.0
65742852;20;2018;103.0
65742852;20;2019;136.0
65742852;21;2017;98.0
65742852;21;2018;131.0
65742852;21;2019;176.0
65742852;22;2017;92.0
65742852;22;2018;160.0
65742852;22;2019;159.0
65742852;23;2017;107.0
65742852;23;2018;143.0
65742852;23;2019;170.0
65742852;24;2017;101.0
65742852;24;2018;127.0
65742852;24;2019;135.0
65742852;25;2017;95.0
65742852;25;2018;114.0
65742852;25;2019;128.0
65742852;26;2016;28.0
65742852;26;2017;90.0
65742852;26;2018;116.0
65742852;26;2019;100.0
65742852;27;2016;120.0
65742852;27;2017;73.0
65742852;27;2018;68.0
65742852;27;2019;106.0
65742852;28;2016;145.0
65742852;28;2017;60.0
65742852;28;2018;99.0
65742852;28;2019;66.0
65742852;29;2016;87.0
65742852;29;2017;68.0
65742852;29;2018;104.0
65742852;29;2019;86.0
65742852;30;2016;82.0
65742852;30;2017;61.0
65742852;30;2018;103.0
65742852;30;2019;105.0
65742852;31;2016;64.0
65742852;31;2017;71.0
65742852;31;2018;101.0
65742852;31;2019;137.0
65742852;32;2016;61.0
65742852;32;2017;90.0
65742852;32;2018;128.0
65742852;32;2019;121.0
65742852;33;2016;36.0
65742852;33;2017;80.0
65742852;33;2018;89.0
65742852;33;2019;159.0
65742852;34;2016;80.0
65742852;34;2017;65.0
65742852;34;2018;124.0
65742852;34;2019;148.0
65742852;35;2016;89.0
65742852;35;2017;70.0
65742852;35;2018;116.0
65742852;35;2019;136.0
65742852;36;2016;66.0
65742852;36;2017;82.0
65742852;36;2018;117.0
65742852;36;2019;126.0
65742852;37;2016;40.0
65742852;37;2017;75.0
65742852;37;2018;113.0
65742852;37;2019;103.0
65742852;38;2016;48.0
65742852;38;2017;83.0
65742852;38;2018;125.0
65742852;38;2019;146.0
65742852;39;2016;95.0
65742852;39;2017;100.0
65742852;39;2018;119.0
65742852;39;2019;155.0
65742852;40;2016;134.0
65742852;40;2017;104.0
65742852;40;2018;94.0
65742852;40;2019;159.0
65742852;41;2016;113.0
65742852;41;2017;98.0
65742852;41;2018;63.0
65742852;41;2019;134.0
65742852;42;2016;131.0
65742852;42;2017;88.0
65742852;42;2018;63.0
65742852;42;2019;162.0
65742852;43;2016;157.0
65742852;43;2017;108.0
65742852;43;2018;67.0
65742852;43;2019;140.0
65742852;44;2016;171.0
65742852;44;2017;123.0
65742852;44;2018;63.0
65742852;44;2019;142.0
65742852;45;2016;115.0
65742852;45;2017;108.0
65742852;45;2018;66.0
65742852;45;2019;149.0
65742852;46;2016;127.0
65742852;46;2017;83.0
65742852;46;2018;72.0
65742852;46;2019;132.0
65742852;47;2016;94.0
65742852;47;2017;73.0
65742852;47;2018;80.0
65742852;47;2019;138.0
65742852;48;2016;95.0
65742852;48;2017;54.0
65742852;48;2018;66.0
65742852;48;2019;147.0
65742852;49;2016;105.0
65742852;49;2017;49.0
65742852;49;2018;103.0
65742852;49;2019;166.0
65742852;50;2016;77.0
65742852;50;2017;47.0
65742852;50;2018;77.0
65742852;50;2019;182.0
65742852;51;2016;79.0
65742852;51;2017;67.0
65742852;51;2018;62.0
65742852;51;2019;128.0
65742852;52;2016;61.0
65742852;52;2017;37.0
65742852;52;2018;12.0
65742852;52;2019;42.0
65742852;53;2017;1.0
65752911;0;2018;51.0
65752911;0;2019;36.0
65752911;0;2020;36.0
65752911;1;2017;15.0
65752911;1;2018;41.0
65752911;1;2019;51.0
65752911;1;2020;10.0
65752911;2;2017;13.0
65752911;2;2018;34.0
65752911;2;2019;68.0
65752911;3;2017;18.0
65752911;3;2018;47.0
65752911;3;2019;71.0
65752911;4;2017;21.0
65752911;4;2018;49.0
65752911;4;2019;67.0
65752911;5;2017;19.0
65752911;5;2018;47.0
65752911;5;2019;74.0
65752911;6;2017;13.0
65752911;6;2018;35.0
65752911;6;2019;85.0
65752911;7;2017;14.0
65752911;7;2018;44.0
65752911;7;2019;63.0
65752911;8;2017;22.0
